(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.506242,0.00289975,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.505176,-0.00867049,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.505176,-0.00867049,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.505176,-0.00867049,0), (0.506242,-0.00289414,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.506242,0.00289975,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.507175,0.00871043,0), 
(0.505043,-0.0144514,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.506242,0.00289975,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.505043,-0.0144514,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.505176,-0.00867049,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.505043,-0.0144514,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.505043,-0.0144514,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.505176,-0.00867049,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.505176,-0.00867049,0), (0.506242,-0.00289414,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.506242,0.00289975,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.505176,-0.00867049,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.506175,0.00869326,0), 
(0.505043,-0.0144514,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.505043,-0.0144514,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.507175,0.00871043,0), 
(0.505043,-0.0144514,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.505176,-0.00867049,0), (0.506242,-0.00289414,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.505043,-0.0144514,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.505043,-0.0144514,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.505043,-0.0144514,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.505043,-0.0144514,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.505043,-0.0144514,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.505176,-0.00867049,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.505176,-0.00867049,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.506242,-0.00289414,0), (0.505242,0.00289402,0), (0.507175,0.00871043,0), 
(0.506043,-0.01448,0), (0.506175,-0.00868765,0), (0.505242,-0.00288843,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
(0.506043,-0.01448,0), (0.505176,-0.00867049,0), (0.506242,-0.00289414,0), (0.506242,0.00289975,0), (0.506175,0.00869326,0), 
